author_id,year_first,year_last,P_first,P_last,BES_delta,years_active,mean_degree_active_years,mean_papers_active_years
https://openalex.org/A5042357980,2018,2024,0.010100749826071231,0.6657173371306515,0.6556165873045803,4,69.75,2.0
https://openalex.org/A5062319568,2018,2021,0.0,0.653061224489796,0.653061224489796,3,39.333333333333336,1.0
https://openalex.org/A5004611421,2018,2025,0.0,0.6512345679012346,0.6512345679012346,8,111.5,4.125
https://openalex.org/A5048143305,2018,2021,0.0,0.650887573964497,0.650887573964497,3,19.0,1.0
https://openalex.org/A5019944871,2019,2021,0.0,0.6502835538752363,0.6502835538752363,2,20.0,1.5
https://openalex.org/A5073222026,2021,2024,0.0,0.6481439773960401,0.6481439773960401,3,127.33333333333333,3.0
https://openalex.org/A5081227348,2018,2025,0.10001321178491218,0.7481440443213295,0.6481308325364173,7,135.42857142857142,5.428571428571429
https://openalex.org/A5001901126,2019,2025,0.0,0.6466666666666665,0.6466666666666665,5,26.6,1.4
https://openalex.org/A5075748150,2018,2025,0.0,0.6446280991735538,0.6446280991735538,2,6.0,1.5
https://openalex.org/A5061153582,2023,2025,0.0,0.6446280991735538,0.6446280991735538,2,12.5,1.0
https://openalex.org/A5109567367,2023,2025,0.0,0.6446280991735538,0.6446280991735538,2,9.5,1.0
https://openalex.org/A5034710571,2018,2025,0.0,0.6446280991735538,0.6446280991735538,6,126.5,1.8333333333333333
https://openalex.org/A5004799762,2019,2025,0.0,0.64453125,0.64453125,5,49.8,1.8
https://openalex.org/A5080351243,2018,2022,0.02298539751216877,0.66727025803531,0.6442848605231413,2,90.0,2.0
https://openalex.org/A5070578002,2023,2024,0.0,0.64375,0.64375,2,83.0,3.5
https://openalex.org/A5103064338,2022,2024,0.0,0.6436454254182984,0.6436454254182984,2,33.5,2.0
https://openalex.org/A5111880821,2018,2022,0.059228650137741035,0.7024979591836735,0.6432693090459325,4,109.25,3.25
https://openalex.org/A5017588786,2018,2024,0.0,0.6432,0.6432,4,26.75,1.5
https://openalex.org/A5063589119,2018,2023,0.0,0.6424,0.6424,3,21.666666666666668,2.0
https://openalex.org/A5014338766,2018,2024,0.06887755102040805,0.7111111111111111,0.6422335600907031,5,49.2,2.6
https://openalex.org/A5064136287,2019,2023,0.0,0.6419753086419753,0.6419753086419753,3,31.0,1.6666666666666667
